"","County","Year","sum.coal.production","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","Year.Max.Production","sum.coal.prod"
"1032","Venango",2004,127428,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1033","Venango",2005,118798,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1034","Venango",2006,76492,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1035","Venango",2007,140425,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1036","Venango",2008,91155,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1037","Venango",2009,40282,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1038","Venango",2010,100389,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1039","Venango",2011,160218,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1040","Venango",2012,112139,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1041","Venango",2013,51215,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1042","Venango",2014,70103,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1043","Venango",2015,95360,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1044","Venango",2016,40282,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1045","Venango",2017,40282,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1046","Venango",2018,40282,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1047","Venango",2019,40282,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1048","Venango",2020,40282,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1049","Venango",2021,80564,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1050","Washington",1983,22505,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1051","Washington",1984,67825,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1052","Washington",1985,141873,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1053","Washington",1986,258868,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1054","Washington",1987,267511,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1055","Washington",1988,302714,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1056","Washington",1989,390964,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1057","Washington",1990,447910,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1058","Washington",1991,429071,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1059","Washington",1992,386844,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1060","Washington",1993,404946,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1061","Washington",1994,454063,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1062","Washington",1995,254616,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1063","Washington",1996,375347,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1064","Washington",1997,319392,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1065","Washington",1998,232244,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1066","Washington",1999,372452,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1067","Washington",2000,400995,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1068","Washington",2001,432254,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1069","Washington",2002,367602,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1070","Washington",2003,354523,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1071","Washington",2004,346674,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1072","Washington",2005,360301,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1073","Washington",2006,214210,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1074","Washington",2007,190988,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1075","Washington",2008,204623,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1076","Washington",2009,200963,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1077","Washington",2010,308149,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1078","Washington",2011,257488,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1079","Washington",2012,221915,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1080","Washington",2013,225438,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1081","Washington",2014,325288,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1082","Washington",2015,239178,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1083","Washington",2016,241625,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1084","Washington",2017,89380,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1085","Washington",2018,59729,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1086","Washington",2019,74577,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1087","Washington",2020,120871,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1088","Washington",2021,60984,22505,67825,141873,258868,267511,302714,390964,447910,429071,386844,404946,454063,254616,375347,319392,232244,372452,400995,432254,367602,354523,346674,360301,214210,190988,204623,200963,308149,257488,221915,225438,325288,239178,241625,89380,59729,74577,120871,60984,2000.24139447007,10426900
"1089","Westmoreland",1983,17091,17091,57213,132167,390427,370078,352978,411867,406258,413760,539315,591144,604765,535077,455307,395648,337269,461552,275232,361646,337372,369880,271980,328568,224480,219604,184701,256774,344588,351480,319109,353209,337475,275758,218401,177428,178265,89555,181447,151817,2000.44483438831,12280685
"1090","Westmoreland",1984,57213,17091,57213,132167,390427,370078,352978,411867,406258,413760,539315,591144,604765,535077,455307,395648,337269,461552,275232,361646,337372,369880,271980,328568,224480,219604,184701,256774,344588,351480,319109,353209,337475,275758,218401,177428,178265,89555,181447,151817,2000.44483438831,12280685
